date,gross_return,net_return,turnover,transaction_cost,naive_reversal_net_return,SPY_return
2018-05-09,,,,,-0.013394371393474169,0.00966601154888469
2018-05-10,,,,,0.0003588861888316258,0.00935050749600741
2018-05-11,,,,,0.008608400966030744,0.0030513565460292824
2018-05-14,,,,,-0.007761672834105488,0.00047653043317619215
2018-05-15,,,,,0.0014569467771674174,-0.006886981158940486
2018-05-16,,,,,-0.009374638538908483,0.004204677711119098
2018-05-17,,,,,0.0049362498936832925,-0.0008444547786664591
2018-05-18,,,,,-2.2327257514570423e-05,-0.002500210752544141
2018-05-21,,,,,-0.0028509496762027403,0.0075187960355069805
2018-05-22,,,,,0.002901761027414457,-0.002780410658676624
2018-05-23,,,,,0.010026201039268845,0.002751299023962428
2018-05-24,,,,,0.001527475623593589,-0.002048479804376724
2018-05-25,,,,,-0.0025808637373987585,-0.00238251940556089
2018-05-29,,,,,-0.0007629750487450898,-0.01150116859897743
2018-05-30,,,,,0.006161149490607743,0.013344493860650841
2018-05-31,,,,,-0.0037579113968934158,-0.006125610162014294
2018-06-01,0.004473794363881577,0.004073794363881577,0.8,0.0004,0.0005634192593157901,0.009817600481291988
2018-06-04,,,,,-4.3073466611781575e-05,0.0047512949385029035
2018-06-05,,,,,-0.005411783625448397,0.0007278065636253661
2018-06-06,,,,,-0.002664506749513506,0.008360393084972495
2018-06-07,,,,,0.009989822158809593,-0.0001080594954667724
2018-06-08,,,,,0.0014351414825564904,0.0029560205106138326
2018-06-11,,,,,0.0029823790713898023,0.0013302114856881264
2018-06-12,,,,,-0.0013926860176041275,0.0012923679131993104
2018-06-13,,,,,-0.0037070009880126433,-0.003190688785143725
2018-06-14,,,,,-0.004896521784086159,0.002517558381369689
2018-06-15,,,,,-0.0049747094129609145,-0.0012759064737509762
2018-06-18,-0.008249116082198981,-0.008699116082198982,0.9,0.00045000000000000004,0.0025267812034222526,-0.0020569850994808236
2018-06-19,,,,,-0.0070401997483729335,-0.0038322425639545354
2018-06-20,,,,,-0.0013063864314118432,0.0017057016119712554
2018-06-21,,,,,-0.009127053325993898,-0.006268650524695274
2018-06-22,,,,,0.007668682305246473,0.0018231069164293956
2018-06-25,-0.010542653209830367,-0.011042653209830368,1.0,0.0005,-0.015553011525127163,-0.013612661753830135
2018-06-26,-0.005468265990511179,-0.005918265990511179,0.9,0.00045000000000000004,-0.007882017359545235,0.002213947380072412
2018-06-27,,,,,-0.009690353156736798,-0.008284199760796862
2018-06-28,,,,,-0.0029439570313176343,0.005717379343645579
2018-06-29,,,,,-0.004438441013013439,0.001439399674578734
2018-07-02,,,,,-0.007744401966645147,0.002138095279132335
2018-07-03,,,,,0.0014447971264993087,-0.003531187136731284
2018-07-05,,,,,-0.007076498077883602,0.008158392490192234
2018-07-06,,,,,0.004081274675544911,0.008458061096179526
2018-07-09,,,,,0.0010624595896356064,0.009004329123211585
2018-07-10,,,,,0.0012246684069692712,0.0035985634694961632
2018-07-11,,,,,0.0015154177236155982,-0.007314497892617178
2018-07-12,,,,,0.000992013756435029,0.00906565473434906
2018-07-13,,,,,-0.003947001807684231,0.0007875971659545566
2018-07-16,,,,,0.005478961540079286,-0.000894325973271215
2018-07-17,,,,,-0.0016170876161431707,0.004045545976401277
2018-07-18,,,,,0.005853620068320903,0.0021034621442397317
2018-07-19,,,,,-0.005298865124099028,-0.003771556667110043
2018-07-20,,,,,0.0008541551801435018,-0.001142884366083452
2018-07-23,,,,,-0.0002114034160134666,0.001859312073586361
2018-07-24,,,,,-0.0036730537985960377,0.005032193683936148
2018-07-25,,,,,-0.007304989176754322,0.008522687907838167
2018-07-26,,,,,0.01706141672669959,-0.002358930519709257
2018-07-27,,,,,0.004334138456229003,-0.006776347880108724
2018-07-30,,,,,-0.008165171588864834,-0.005223982614374623
2018-07-31,,,,,0.005826789329141002,0.004929415696700357
2018-08-01,0.007176599840713239,0.0068265998407132395,0.7,0.00035,0.005231185019088182,-0.0016704161106861903
2018-08-02,,,,,0.004979873339261348,0.005447759312217082
2018-08-03,,,,,-6.406214748686472e-05,0.004284300380583916
2018-08-06,,,,,-0.013333961375674074,0.0036674672873142633
2018-08-07,,,,,0.007313812917830521,0.0033023442888082677
2018-08-08,,,,,-0.0027329889364312355,-0.00041996669881383397
2018-08-09,,,,,0.004093411768318102,-0.0013664738777491303
2018-08-10,,,,,-0.002744396459404019,-0.006700132354025556
2018-08-13,,,,,0.002402753371160189,-0.0037434646146251582
2018-08-14,,,,,-0.002526279288672195,0.0063809897605702215
2018-08-15,,,,,-0.009211930114734507,-0.0074677754113804395
2018-08-16,,,,,0.003036891478819366,0.008091734097275705
2018-08-17,,,,,-0.0032879232518161937,0.003520587025526156
2018-08-20,,,,,0.004796286630056269,0.0021394830289227507
2018-08-21,,,,,0.004649688791988206,0.0023453440954235294
2018-08-22,,,,,-0.0005009469729772509,-0.0005933687381483033
2018-08-23,,,,,-0.00828911955170402,-0.001328063368367327
2018-08-24,,,,,-0.016407304063971215,0.006018427181476049
2018-08-27,,,,,0.003624387589127837,0.007895429607212234
2018-08-28,,,,,-0.002739376836420426,0.0004826322964766039
2018-08-29,,,,,-0.0008199044913634653,0.005381339275179364
2018-08-30,,,,,-0.002602977751898799,-0.004048488923094173
2018-08-31,,,,,-0.0035696938868880145,3.469960152302498e-05
2018-09-04,,,,,-0.0031251534445501383,-0.001722366871249048
2018-09-05,,,,,-0.008785206622921878,-0.0026914521955241355
2018-09-06,-0.0021902331036978704,-0.0026402331036978702,0.9000000000000001,0.0004500000000000001,-0.0006162103315719705,-0.00300988632992516
2018-09-07,,,,,0.003808695036284067,-0.0019435892039499914
2018-09-10,,,,,0.011724012016439902,0.0017382380391537389
2018-09-11,,,,,0.0014682864617630517,0.003297470372140676
2018-09-12,,,,,-0.007122153437700706,0.00024252037545813288
2018-09-13,,,,,0.0035061451066105815,0.005914445192268802
2018-09-14,,,,,-0.003997093969249882,0.00017188146845881214
2018-09-17,,,,,0.0040944612209460225,-0.005294315932399596
2018-09-18,,,,,0.0029437049727444814,0.00542586969690273
2018-09-19,,,,,-0.008358020691591434,0.0010659869561959745
2018-09-20,,,,,-0.0027901733365269295,0.008103616931002477
2018-09-21,-0.0001676411689430445,-0.0006176411689430446,0.9000000000000001,0.0004500000000000001,-0.0012460564042893528,-0.0009136574932034902
2018-09-24,-0.0013808581706149306,-0.0017808581706149308,0.8000000000000002,0.0004000000000000001,0.0033298287499083042,-0.003321923464130516
2018-09-25,,,,,-0.00032854858297406926,-0.0009277725156829897
2018-09-26,,,,,-0.0014069468773440172,-0.0029918991420287977
2018-09-27,0.003544989469324145,0.003044989469324145,1.0,0.0005,-0.0014640527815941993,0.0027940262502692548
2018-09-28,,,,,0.0029588760212571684,0.0001034906489310039
2018-10-01,,,,,-0.0002699579343823417,0.003473818044829491
2018-10-02,,,,,-0.007229060562850955,-0.0005829485724153649
2018-10-03,,,,,0.000180183572951293,0.0005488946452134602
2018-10-04,,,,,-0.011399821465456915,-0.007815580595791793
2018-10-05,0.005990072181084938,0.005540072181084938,0.8999999999999999,0.00045,0.0010053085809455752,-0.005597258034115704
2018-10-08,,,,,-0.014800020190382774,0.0
2018-10-09,,,,,-0.00036936843015153415,-0.0014589171360276376
2018-10-10,-0.013629632823594983,-0.014079632823594984,0.9000000000000001,0.0004500000000000001,-0.022333787000975342,-0.031663457932717964
2018-10-11,0.00013386089778661954,-0.0003161391022133805,0.9,0.00045000000000000004,-0.00436876271920913,-0.022026495103457222
2018-10-12,0.011373565809260413,0.010873565809260412,1.0,0.0005,0.022783932694636033,0.013888333500578387
2018-10-15,0.011308798067498304,0.010858798067498303,0.9000000000000001,0.0004500000000000001,,-0.005616879760535709
2018-10-16,,,,,-0.013216608819557657,0.02186571548682892
2018-10-17,0.0012576297499043432,0.0009076297499043431,0.7000000000000001,0.00035000000000000005,-0.005482014417814197,0.00017850907027483487
2018-10-18,,,,,0.016209952630214696,-0.014441216532395829
2018-10-19,0.01839028356750665,0.01789028356750665,1.0000000000000002,0.0005000000000000001,-0.010321621573964117,-0.0005424723601912262
2018-10-22,-0.006754956359218301,-0.0071549563592183014,0.8,0.0004,-0.0022576740306285204,-0.004488883346828176
2018-10-23,,,,,-0.005537795588212612,-0.005090802245172443
2018-10-24,-0.03710781099225407,-0.03745781099225407,0.7000000000000002,0.0003500000000000001,0.009972668511794739,-0.03029857836059746
2018-10-25,0.014060213692782052,0.013610213692782052,0.8999999999999999,0.00045,0.01539059131054014,0.017940734985658846
2018-10-26,-0.006228465377304537,-0.006578465377304537,0.7000000000000001,0.00035000000000000005,-0.014337261126785178,-0.01758753517706635
2018-10-29,0.007942677275593092,0.007492677275593092,0.9,0.00045000000000000004,0.016687718984148114,-0.0055401208262300106
2018-10-30,-0.00685138729590431,-0.00725138729590431,0.8,0.0004,-0.005519061810288505,0.014818300613580027
2018-10-31,0.015507628529602946,0.015207628529602946,0.6000000000000001,0.00030000000000000003,0.025609732772533148,0.010681019906934486
2018-11-01,0.005847142978029731,0.005347142978029731,1.0,0.0005,-0.01660977148690157,0.010641616875740834
2018-11-02,0.006947412380637564,0.006497412380637564,0.9000000000000001,0.0004500000000000001,0.0074887081514739065,-0.005922383849281565
2018-11-05,-0.0021805099223640707,-0.0026305099223640706,0.9,0.00045000000000000004,0.007822719166218078,0.005516465972446705
2018-11-06,,,,,0.0006585072902404404,0.00632827287242721
2018-11-07,,,,,0.011756459527739179,0.02140847817733227
2018-11-08,,,,,-0.0015345759967321732,-0.001814647620752563
2018-11-09,,,,,0.007861660533613963,-0.009768313238554094
2018-11-12,,,,,-0.011705246434965946,-0.01868501852545179
2018-11-13,,,,,0.00871542383623709,-0.0018717783488974016
2018-11-14,,,,,0.0022469535277035674,-0.006836116493569078
2018-11-15,,,,,0.0012780130902474937,0.010436379580043065
2018-11-16,-0.004442973587839261,-0.0049429735878392615,1.0,0.0005,0.006348382428665043,0.0026006524320665303
2018-11-19,,,,,0.004921904350491501,-0.016914656522432292
2018-11-20,-0.0037690571990955483,-0.004219057199095548,0.9000000000000001,0.0004500000000000001,0.007094356326915059,-0.018505939187240195
2018-11-21,0.011915664405648573,0.011415664405648573,1.0,0.0005,0.007226001397123026,0.003407719044721702
2018-11-23,,,,,-0.0016073899333981555,-0.006678841635034183
2018-11-26,,,,,-0.002021008361093122,0.016144341884555713
2018-11-27,,,,,-0.0077624522970590306,0.003364340675653388
2018-11-28,,,,,-0.015852057671073165,0.023025500367241936
2018-11-29,0.00032850337793111084,-0.0001214966220688892,0.9,0.00045000000000000004,0.002279405749142955,-0.00218526884247483
2018-11-30,,,,,-0.0008402615471897416,0.006095414907124397
2018-12-03,-0.00027916952855088243,-0.0007291695285508825,0.9000000000000001,0.0004500000000000001,0.0007927843140775115,0.013241744086068374
2018-12-04,-0.011942481321864264,-0.012442481321864264,1.0000000000000002,0.0005000000000000001,-0.00749897415432968,-0.032402697064292885
2018-12-06,0.003621919153781406,0.003121919153781406,1.0,0.0005,-0.005751578222156339,-0.001517420415687254
2018-12-07,-0.0021429627818645323,-0.0025429627818645325,0.8,0.0004,-0.02426589835101647,-0.02323588477297356
2018-12-10,,,,,0.0019153764539446947,0.0018973227836049933
2018-12-11,,,,,-0.007846060251269379,0.00022693911110893694
2018-12-12,,,,,-0.010472441470016344,0.005035194792287534
2018-12-13,,,,,0.00995393262499288,-0.0003387553092079054
2018-12-14,,,,,0.005520192030489508,-0.018464970665327263
2018-12-17,,,,,-0.005387486018288484,-0.019618065033917387
2018-12-18,-0.004579352499363376,-0.005079352499363376,1.0,0.0005,-0.00036836936841909694,-0.0010967356934660222
2018-12-19,,,,,-0.013065312340725322,-0.014975615015035082
2018-12-20,-0.001369823231776467,-0.0018198232317764669,0.8999999999999999,0.00045,-0.006908939627229748,-0.01627781106297277
2018-12-21,3.497702232746307e-05,-0.00036502297767253695,0.8,0.0004,-0.00830337036008617,-0.020489666686190344
2018-12-24,-0.0012196493302338305,-0.0015696493302338305,0.7000000000000001,0.00035000000000000005,0.000697437654188631,-0.026422831461538232
2018-12-26,,,,,0.012061282422395436,0.05052494219581005
2018-12-27,,,,,0.001360448504148554,0.00767738931721107
2018-12-28,,,,,-0.0011093322630701455,-0.0012900933844908202
2018-12-31,,,,,0.005025022829503468,0.008758710160150507
2019-01-02,,,,,-0.003393177154087545,0.0010404462237225687
2019-01-03,,,,,0.00104555640445162,-0.023862820708548282
2019-01-04,,,,,-0.005845901722502239,0.033495633934779834
2019-01-07,,,,,0.004012428462726315,0.007884781921280615
2019-01-08,,,,,-0.00019018930400579472,0.00939519545339862
2019-01-09,,,,,-0.006432527137425037,0.004673452959788493
2019-01-10,,,,,0.003539269478287877,0.0035275965894645545
2019-01-11,,,,,0.0018444226026099644,0.00038622537739296803
2019-01-14,,,,,-0.0043382010456899656,-0.006100885268868206
2019-01-15,,,,,0.004038878938919373,0.011460912385073074
2019-01-16,,,,,-0.008051035689596786,0.002419801359336393
2019-01-17,,,,,-0.0008321664587440488,0.007586796792347084
2019-01-18,,,,,0.0024954101499870263,0.013310024637171125
2019-01-22,,,,,0.004005615520513179,-0.013510688643193713
2019-01-23,,,,,0.0014813605683806686,0.0020925619006684215
2019-01-24,,,,,0.01594381508953325,0.0005314940414409275
2019-01-25,,,,,-0.0030596188346283964,0.00846136520956442
2019-01-28,,,,,0.02051569317778068,-0.007600079221235068
2019-01-29,,,,,0.0013967824657138534,-0.0013271329509858543
2019-01-30,,,,,0.028572904407896935,0.015830952730034653
2019-01-31,,,,,0.005600865059377158,0.008782304185110279
2019-02-01,-0.0030934614079243476,-0.0035934614079243476,1.0,0.0005,-0.0004275831776097089,0.0004814066604295064
2019-02-04,,,,,-5.720402774716431e-05,0.007035688470232504
2019-02-05,,,,,0.0016866886348089086,0.0041919700845600705
2019-02-06,,,,,-0.002609097903259988,-0.0013186244442707773
2019-02-07,,,,,0.0021646805746046724,-0.009532680933334592
2019-02-08,,,,,-0.0058427525022963726,0.0012214117754196785
2019-02-11,,,,,0.0007535832016731475,0.0005548587060262289
2019-02-12,,,,,0.0015008367322317869,0.012859284111802483
2019-02-13,,,,,0.000750630149749793,0.003247138356521573
2019-02-14,,,,,-0.0022851521403846665,-0.0022184037243595522
2019-02-15,,,,,-0.004744679218958286,0.010897365982110108
2019-02-19,,,,,-0.0029487578231386204,0.0017303842807430136
2019-02-20,,,,,-0.0062042477704646265,0.002015243401014555
2019-02-21,,,,,0.00015902194406852753,-0.0035554536000563797
2019-02-22,,,,,0.0006222511285586322,0.006199829451949634
2019-02-25,,,,,0.0019041324014651534,0.0013611581784287452
2019-02-26,,,,,-0.00016398374744034365,-0.0007155341514785141
2019-02-27,,,,,-0.007666360019198337,-0.0004294086318322732
2019-02-28,,,,,0.003133562686429037,-0.0018626060104767195
2019-03-01,,,,,0.00023711915624919462,0.006243715397100891
2019-03-04,,,,,-0.004053911550831552,-0.0036372328733629278
2019-03-05,,,,,-0.006088287248316088,-0.0013600741513206671
2019-03-06,,,,,0.01142886618737512,-0.0060570850602837956
2019-03-07,,,,,0.007155355201187441,-0.008365458230680911
2019-03-08,,,,,0.0029709167005681388,-0.0019996170643310496
2019-03-11,,,,,0.00898429130628512,0.014500809309438978
2019-03-12,,,,,-0.0032950446785116275,0.003771247368739017
2019-03-13,,,,,-0.007166163311751456,0.006619095632533822
2019-03-14,,,,,0.006981950066736209,-0.0006396696020030124
2019-03-15,,,,,0.0014506542866373436,0.004940613880457079
2019-03-18,0.004497031447136734,0.004047031447136734,0.9000000000000001,0.0004500000000000001,-0.004046689736973324,0.0036259012593711226
2019-03-19,,,,,-0.01678791006461458,0.0002477809060035252
2019-03-20,,,,,0.007282200770070386,-0.003009942190180248
2019-03-21,,,,,-0.012366926138447682,0.011295039152867004
2019-03-22,,,,,-0.0003565829301983347,-0.01924651110993192
2019-03-25,,,,,0.0030080627774279178,-0.0007520873471904554
2019-03-26,,,,,-0.0042102538559330325,0.007454297809395882
2019-03-27,,,,,-0.0006934492309367156,-0.005229349915446324
2019-03-28,,,,,0.0005935114510856937,0.0037901894089238386
2019-03-29,,,,,0.003933638283697683,0.006306123759255211
2019-04-01,,,,,-0.0005289171478496223,0.011858802021561532
2019-04-02,,,,,-0.00397666221144538,0.0004898492868976589
2019-04-03,,,,,-0.01053142636439398,0.0015735500487950027
2019-04-04,,,,,-0.0006191666250846435,0.0026536703527799688
2019-04-05,,,,,-0.0016458921769257784,0.004840075209318728
2019-04-08,,,,,-0.0017942415683427856,0.0007622528357320579
2019-04-09,,,,,0.0037780542649273616,-0.005125011378747546
2019-04-10,,,,,0.0009336778248200787,0.003411282311290842
2019-04-11,,,,,-0.0027253510666155,-0.00027755888255409644
2019-04-12,,,,,-0.004884624862480097,0.006765877437718837
2019-04-15,,,,,0.004949048890002701,-0.0006552167194681102
2019-04-16,,,,,-0.003324060943732215,0.0006556463098923437
2019-04-17,,,,,-0.008669242838944258,-0.002446788451513471
2019-04-18,,,,,-0.005767503411726488,0.001968949976053791
2019-04-22,,,,,-0.009544304034370316,0.000862285364592319
2019-04-23,,,,,2.1855414208027293e-05,0.00899157632744596
2019-04-24,,,,,0.006666522408629045,-0.002219447206351255
2019-04-25,,,,,-0.009614175672749158,-0.0006154500332011814
2019-04-26,,,,,0.0003795753006038084,0.004656358924979953
2019-04-29,,,,,-0.0002837501357642267,0.0015674790132040872
2019-04-30,,,,,0.0007659069314540746,0.0005109159286225129
2019-05-01,0.0010138088634919049,0.0005138088634919049,1.0,0.0005,-0.003416717861987311,-0.0075164917262248165
2019-05-02,,,,,-0.00140485088823199,-0.002159554659475371
2019-05-03,,,,,-0.002616404434264574,0.00978789235075217
2019-05-06,,,,,0.0048117242761129666,-0.004115174656137421
2019-05-07,,,,,0.0026727422389226495,-0.016699363218409702
2019-05-08,-0.0008279580555921043,-0.0012279580555921044,0.8,0.0004,-0.00036304406548222606,-0.0013892941519751956
2019-05-09,,,,,-0.008221063577507648,-0.0030255180812378546
2019-05-10,,,,,-0.009094419170873443,0.005023048897556448
2019-05-13,,,,,-0.0014243411270023318,-0.02513017830868325
2019-05-14,,,,,-0.003958606651014995,0.009043695060027446
2019-05-15,-0.0022311414009345883,-0.002681141400934588,0.9000000000000001,0.0004500000000000001,-0.0009225229986995041,0.005857467999751398
2019-05-16,,,,,0.0018830297576749263,0.009261445724857209
2019-05-17,,,,,-0.00211065803975789,-0.006465711124602813
2019-05-20,,,,,-0.012691971993613856,-0.006611906112438337
2019-05-21,,,,,0.003097362233075664,0.009016149109376093
2019-05-22,,,,,-0.018804880932579527,-0.0030716422904769614
2019-05-23,,,,,0.012503303326949855,-0.012218630220626858
2019-05-24,,,,,-0.007066920498892254,0.002268451906598301
2019-05-28,,,,,0.01427276433983812,-0.0093008369992571
2019-05-29,-0.00477360150360009,-0.00527360150360009,1.0,0.0005,0.0021009368341826326,-0.006710765412159536
2019-05-30,,,,,-0.002035360192467983,0.0027315743516276303
2019-05-31,,,,,-0.0026788967914404766,-0.0134755811433529
2019-06-03,,,,,0.009651381657360066,-0.002542774678338078
2019-06-04,-0.01385606949497067,-0.014356069494970671,1.0,0.0005,0.002299131101958835,0.02170671584179029
2019-06-05,-0.0010047949807138854,-0.0015047949807138854,1.0,0.0005,-0.00010790420179429528,0.008661800333830794
2019-06-06,,,,,-0.008747495690994728,0.006502909464142004
2019-06-07,,,,,-0.004324499211107919,0.01000727379998656
2019-06-10,,,,,-0.008229069705200777,0.0045883795989054565
2019-06-11,,,,,0.001530035863440788,-0.0002420874621554825
2019-06-12,,,,,0.010641133783298869,-0.001765262532085865
2019-06-13,,,,,-0.007582668601494723,0.00412658219521167
2019-06-14,,,,,-0.008278092424349038,-0.001105172739540361
2019-06-17,,,,,-0.007923418869369687,0.00038039298999437143
2019-06-18,,,,,0.018302531955203673,0.01047087810441516
2019-06-19,0.00346796239971412,0.00301796239971412,0.9,0.00045000000000000004,-0.003784421913207575,0.002257153271157497
2019-06-20,,,,,0.002003354482230619,0.009554246889387441
2019-06-21,,,,,-0.0024765876208985346,-0.001453392675143661
2019-06-24,-0.002835451864759731,-0.003285451864759731,0.9,0.00045000000000000004,0.0004008219165673348,-0.0012241037553782919
2019-06-25,,,,,-0.002692775919049888,-0.009808506116711246
2019-06-26,,,,,0.0013790267695544824,-0.0009971524341129134
2019-06-27,,,,,0.0024510567894271205,0.003545513621873164
2019-06-28,,,,,-0.003675223721590864,0.005146124325117629
2019-07-01,0.007173783135131982,0.006673783135131983,1.0,0.0005,-0.006116219824770335,0.009078698971798804
2019-07-02,,,,,0.0006671614489690897,0.00260401878879879
2019-07-03,,,,,0.004529705910496779,0.007995002242189964
2019-07-05,,,,,-0.0027191289344602855,-0.0011376456455520767
2019-07-08,,,,,0.0011907062376606001,-0.005494660654664751
2019-07-09,,,,,-0.0046117193230416475,0.0012464344183999998
2019-07-10,,,,,-0.0008647676592476057,0.004778062838105779
2019-07-11,,,,,0.008316194530882328,0.0023444782040074053
2019-07-12,,,,,0.004948713998452376,0.004476483565201583
2019-07-15,,,,,0.003191818121861151,0.0003329252784030068
2019-07-16,,,,,-0.002595691065247973,-0.0032253522800314016
2019-07-17,,,,,-0.004731998456694236,-0.006805356612089808
2019-07-18,,,,,-0.0026856768364540646,0.0036616245823661853
2019-07-19,,,,,0.002751415814135683,-0.005555432083960032
2019-07-22,,,,,-0.0004918494356662526,0.0024564664411492743
2019-07-23,,,,,-0.000715491685504715,0.007149900292507727
2019-07-24,,,,,-0.0014440878319760984,0.004699688500263921
2019-07-25,,,,,0.0031019442519032653,-0.004777130435881571
2019-07-26,,,,,-0.005260404842995176,0.006700127221730634
2019-07-29,,,,,-0.007435723545340623,-0.001821336043086097
2019-07-30,,,,,-0.002564077368225853,-0.002454388268858354
2019-07-31,,,,,-0.009100369393682767,-0.010940587865734486
2019-08-01,0.0032293052896078195,0.0028293052896078193,0.8,0.0004,0.006449772237573087,-0.008707942028512439
2019-08-02,0.000576928451026382,0.000126928451026382,0.9,0.00045000000000000004,-0.006400541359134716,-0.007529402563420273
2019-08-05,0.006652043649190689,0.006202043649190689,0.9000000000000001,0.0004500000000000001,0.0005697261386783891,-0.030073278760219813
2019-08-06,-0.00010076255733054685,-0.0006007625573305469,1.0,0.0005,-0.0023476604032559574,0.014023298597978906
2019-08-07,0.0026161444582842417,0.0021661444582842413,0.9000000000000001,0.0004500000000000001,0.004108706819412378,0.0005907392053332572
2019-08-08,,,,,-0.02049999844326605,0.019619740792490514
2019-08-09,,,,,-0.0011551258060638555,-0.0068117261444052835
2019-08-12,,,,,0.0019372392243483586,-0.012172853690034957
2019-08-13,,,,,0.002565984851064763,0.015551382243011558
2019-08-14,,,,,-0.001790304237774226,-0.02956766886534079
2019-08-15,-0.010195309660255392,-0.010645309660255392,0.9000000000000001,0.0004500000000000001,0.01010186633608063,0.0026415864195976635
2019-08-16,,,,,0.00947928875464489,0.014755331462584342
2019-08-19,,,,,0.002321351888283241,0.012047635915664268
2019-08-20,,,,,0.003952598093310306,-0.0076626708774222285
2019-08-21,,,,,-0.00276497700770597,0.008135336521364334
2019-08-22,,,,,-4.368792329886232e-05,-0.0003076768427122678
2019-08-23,,,,,0.011701277783924598,-0.025686873076932404
2019-08-26,-0.001675498103552664,-0.002125498103552664,0.9000000000000001,0.0004500000000000001,-0.0029672490639186424,0.011058246520997184
2019-08-27,,,,,0.0009941618945354844,-0.003923469575288552
2019-08-28,,,,,0.00489496608523451,0.007041221495333705
2019-08-29,,,,,0.0014014803231040434,0.012772765189123847
2019-08-30,,,,,-0.0011613873778277325,-0.0004444294393656234
2019-09-03,,,,,0.012473398759768547,-0.005846782235114922
2019-09-04,,,,,-0.002467380761508536,0.011350344916672306
2019-09-05,,,,,0.012962890638460246,0.012855526555598518
2019-09-06,,,,,0.0007272949706700843,0.0007722457022749651
2019-09-09,,,,,-0.009621082436919896,0.0005031220032398753
2019-09-10,0.0063515177176153735,0.005851517717615373,1.0000000000000002,0.0005000000000000001,-0.007099258964811449,-0.0002348154025337834
2019-09-11,-0.0024401702933933293,-0.0028401702933933295,0.8,0.0004,-0.005790548913773696,0.007111138552254204
2019-09-12,,,,,0.0033029391762120727,0.003463823596847826
2019-09-13,,,,,0.004333560928662683,-0.0006639884085124503
2019-09-16,,,,,0.0016979067296678872,-0.003088914539956411
2019-09-17,,,,,0.0007184086689372377,0.002532296154427627
2019-09-18,,,,,0.0010268280457580107,0.0005981450892276197
2019-09-19,,,,,0.00010815156107945635,-6.673185338657017e-05
2019-09-20,,,,,-0.006431888736923391,-0.004724281075856429
2019-09-23,0.0015664990127431278,0.0011664990127431278,0.8,0.0004,0.003798790999993573,-0.00023513581624756696
2019-09-24,,,,,-0.007397905466179893,-0.007846605877077195
2019-09-25,0.012024857400942592,0.011624857400942592,0.8,0.0004,-0.014845477941705326,0.005914823546598447
2019-09-26,,,,,-0.005651520630325629,-0.0020832555795811114
2019-09-27,,,,,0.004514160869401518,-0.005387140712752703
2019-09-30,,,,,-0.002258526061239846,0.004637690642723014
2019-10-01,,,,,0.006817280263361326,-0.011894637417098508
2019-10-02,,,,,-0.002932226990479535,-0.017665010240560775
2019-10-03,0.006334615863960648,0.005834615863960647,1.0,0.0005,0.0037606423234732575,0.00819286832405064
2019-10-04,,,,,-0.0014871053232526068,0.01353218578234805
2019-10-07,,,,,0.00021305396325663222,-0.004314492826488769
2019-10-08,,,,,0.00420669873835829,-0.015525006346236214
2019-10-09,,,,,-0.0007229228513858875,0.009496698916658497
2019-10-10,,,,,0.0009401269331557056,0.0067634554501267985
2019-10-11,,,,,-0.00296203969285943,0.01036690126250095
2019-10-14,,,,,-0.0012801312510567705,-0.0011137313000063598
2019-10-15,,,,,0.0017449839556292872,0.009900162681976798
2019-10-16,,,,,-0.00023838324058356706,-0.0016060438628273666
2019-10-17,,,,,-0.0022663571841670333,0.0029491502131173686
2019-10-18,,,,,-0.0015645255331294908,-0.004377190795935126
2019-10-21,-0.0011919030151536058,-0.0016919030151536058,1.0,0.0005,0.0006948988149478089,0.006779071181767904
2019-10-22,,,,,-0.008962162622195676,-0.003266426405343581
2019-10-23,,,,,-0.0028452849522130727,0.0029093515287423877
2019-10-24,,,,,0.012844362973369156,0.00163370021740894
2019-10-25,,,,,0.001898599664538908,0.004095520433751165
2019-10-28,,,,,-0.010216011355096411,0.005636104627660954
2019-10-29,,,,,0.004591140334783033,-0.0002964129387400538
2019-10-30,,,,,-0.0029131258959528726,0.0030670514647517244
2019-10-31,,,,,0.0031894850968158363,-0.002663216780130373
2019-11-01,,,,,0.0020869814247717164,0.009263673277565054
2019-11-04,,,,,0.004960365157519205,0.004018219612029306
2019-11-05,,,,,-0.0028251280605953665,-0.0011065190842061146
2019-11-06,,,,,0.007922164594258055,0.00022810690180219417
2019-11-07,,,,,-0.0033188712497227548,0.003516656529680029
2019-11-08,0.0038905011336815235,0.0033905011336815235,1.0,0.0005,0.0010914306212909952,0.0024661653611350864
2019-11-11,,,,,0.0023250266602862896,-0.001909595947746201
2019-11-12,,,,,-0.005075528595468631,0.002107948191206521
2019-11-13,,,,,-0.002455914408398346,0.00032330845440209366
2019-11-14,,,,,-0.0006690256518661285,0.0014557749067354298
2019-11-15,,,,,0.005039443936989797,0.007236421235147006
2019-11-18,0.0012457965854250964,0.0008457965854250964,0.7999999999999999,0.00039999999999999996,-0.005942298443223164,0.0007379134914824448
2019-11-19,,,,,-0.00983217966400837,-0.000288774325607033
2019-11-20,,,,,-0.004411679214018632,-0.003718465153052075
2019-11-21,-0.0003882007330615944,-0.0008382007330615945,0.9000000000000001,0.0004500000000000001,0.0021252459612199188,-0.0016088470498190066
2019-11-22,,,,,-0.002040423960628751,0.002223611446099172
2019-11-25,,,,,-0.0004932947058686573,0.007750426301505131
