date,rolling_ann_return,rolling_ann_vol,rolling_sharpe,rolling_max_drawdown
2025-03-03,0.10893210557443603,0.10002308496770246,1.0890696443687005,-0.051836715577540216
2025-03-17,0.11509161313957941,0.09974224205313299,1.1538903755368743,-0.051836715577540105
2025-03-18,0.10345308545412782,0.09952606910392321,1.0394571631891152,-0.051836715577540216
2025-03-19,0.07974029000772662,0.09900667247390492,0.8054031916762349,-0.05183671557754066
2025-03-20,0.09354165788300223,0.09798979008358608,0.9546061666548161,-0.05183671557754044
2025-03-21,0.12991243948245162,0.09512726905492615,1.3656698102774367,-0.05183671557754055
2025-03-27,0.1285280308103478,0.09500461852911175,1.352860869295147,-0.05183671557754044
2025-03-28,0.15611968780234323,0.09535301367096653,1.6372811072449536,-0.05183671557754033
2025-04-02,0.15862806869921042,0.09523407784526777,1.6656649834625659,-0.05183671557754044
2025-04-03,0.10729050172481122,0.10439560784068144,1.027730035238147,-0.05258779388848234
2025-04-04,0.10805170543554422,0.10439502800822992,1.035027314011795,-0.052587793888482226
2025-04-07,0.11553724450998981,0.10480628382190903,1.10238852382473,-0.052587793888482004
2025-04-10,0.05561795823930621,0.11368839956576937,0.48921401349423455,-0.07381892185105332
2025-04-11,0.05304834921839602,0.11365772025837503,0.4667377552338958,-0.07381892185105365
2025-04-14,0.06255176876482861,0.11390395073265543,0.549162415899377,-0.0738189218510541
